Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
366,0,0.00526192,-0.0062398,0.0826067,664.656,2315.73,304.788
367,0,0.00678852,-0.00615441,0.0842087,663.446,2329.37,304.995
368,0,0.00679758,-0.00943729,0.0801772,663.057,2342.56,305.121
369,0,0.00644661,-0.00788277,0.0815725,662.068,2356.01,305.171
370,0,0.00768701,-0.0023798,0.0799115,661.602,2369.56,305.271
371,0,0.00648492,-0.00371833,0.0781415,660.595,2383.43,305.162
372,0,0.00615713,-0.00771587,0.076319,659.341,2397.04,305.288
373,0,0.00681042,-0.00951845,0.0768728,658.123,2410.2,305.377
374,0,0.00609262,-0.0141249,0.0774245,656.879,2423.29,305.487
375,0,0.00683908,-0.0153361,0.0802393,656.181,2436.16,305.393
